season,year,hour,holiday,weekday,working_day,weather_situation,temperature,humidity,wind_speed,registered,count,i_hour
3,1,2,0,2,1,1,24.9,56.28,13.43,7,13,0
2,0,23,0,0,0,1,23.020000000000003,52.260000000000005,19.400000000000002,78,92,0
1,1,20,0,2,1,1,7.040000000000001,32.83,19.400000000000002,184,187,1
2,0,23,0,4,1,1,10.8,28.81,10.45,86,99,0
2,1,16,0,6,0,2,25.839999999999996,24.79,10.45,304,542,1
3,0,3,0,6,0,1,22.080000000000002,35.510000000000005,0.0,21,26,0
2,0,16,0,1,1,1,27.72,22.11,13.43,233,267,1
1,0,5,0,4,1,1,9.86,54.94,0.0,15,16,0
1,1,16,0,5,1,1,6.1,32.83,13.43,208,250,1
2,0,20,0,6,0,3,12.68,62.98,22.39,49,53,1
4,0,20,0,0,0,1,17.380000000000003,34.84,46.27,129,178,1
3,1,22,0,5,1,3,30.54,42.21,19.400000000000002,129,163,0
4,0,7,0,2,1,1,11.739999999999998,54.94,28.360000000000003,298,309,1
3,1,15,0,4,1,1,35.24,28.14,29.849999999999998,173,238,0
1,1,5,0,6,0,1,-1.419999999999999,33.5,13.43,4,4,0
2,0,2,0,2,1,3,18.320000000000004,58.96,0.0,4,8,0
1,0,1,0,4,1,1,2.34,40.199999999999996,8.959999999999999,7,7,0
1,0,20,0,1,1,1,-1.419999999999999,39.53,19.400000000000002,80,81,1
1,0,6,0,3,1,1,-2.3600000000000003,33.5,10.45,36,36,0
1,1,7,0,3,1,2,3.2799999999999994,46.9,10.45,276,281,1
1,0,17,0,5,1,1,9.86,36.18,16.42,188,242,1
4,0,10,0,4,1,2,10.8,50.92,19.400000000000002,98,110,1
2,0,19,0,0,0,3,20.2,55.61,28.360000000000003,132,194,1
1,1,22,0,4,1,1,4.220000000000001,40.199999999999996,16.42,70,71,0
3,1,13,0,4,1,1,22.080000000000002,29.48,13.43,268,336,0
3,1,12,0,1,1,2,21.14,46.23,19.400000000000002,233,295,0
3,1,23,0,2,1,1,25.839999999999996,49.58,29.849999999999998,83,95,0
4,1,0,0,0,0,1,12.68,36.18,16.42,119,154,0
1,0,0,0,3,1,1,-3.3,24.119999999999997,35.82,17,17,0
1,0,5,0,3,1,2,9.86,54.94,10.45,28,28,0
1,0,7,0,3,1,1,0.4599999999999991,28.81,19.400000000000002,87,88,1
3,0,9,0,3,1,3,24.9,52.93,19.400000000000002,158,189,1
3,1,7,0,5,1,1,22.080000000000002,48.91,10.45,368,379,1
2,0,18,0,4,1,1,22.080000000000002,55.61,22.39,299,325,1
4,0,0,0,2,1,3,9.86,62.98,10.45,14,14,0
4,0,7,0,1,1,2,8.919999999999998,47.57,13.43,241,249,1
4,1,10,0,6,0,1,10.8,28.81,0.0,265,347,1
1,0,16,0,5,1,1,9.86,33.5,29.849999999999998,166,181,1
4,1,17,0,1,1,2,10.8,62.98,25.369999999999997,478,495,1
4,0,4,0,4,1,2,3.2799999999999994,40.199999999999996,46.27,2,2,0
4,0,20,0,6,0,1,11.739999999999998,44.89,0.0,111,159,1
4,0,14,0,0,0,3,8.919999999999998,54.27,16.42,195,256,0
3,0,5,0,3,1,1,23.96,55.61,10.45,19,23,0
1,1,14,0,4,1,2,10.8,47.57,10.45,112,128,0
3,1,12,0,5,1,2,27.72,26.8,10.45,254,379,0
3,1,0,0,4,1,1,18.320000000000004,48.91,8.959999999999999,46,57,0
2,0,16,0,2,1,1,24.9,38.86,38.81,251,291,1
1,1,12,0,4,1,1,18.320000000000004,24.79,22.39,204,220,0
2,0,10,0,2,1,2,15.5,48.239999999999995,22.39,60,75,1
3,0,16,0,0,0,1,31.479999999999997,35.510000000000005,29.849999999999998,219,414,1
3,1,16,0,0,0,1,31.479999999999997,20.099999999999998,25.369999999999997,280,461,1
1,1,9,0,2,1,1,1.4000000000000004,50.25,10.45,211,217,1
3,0,2,0,2,1,1,21.14,48.91,22.39,3,4,0
4,0,6,0,0,0,1,12.68,58.96,0.0,14,21,0
3,0,10,0,0,0,1,24.9,43.550000000000004,0.0,214,334,1
2,0,12,0,4,1,1,35.24,23.45,19.400000000000002,100,140,0
1,1,23,0,6,0,1,4.220000000000001,27.47,19.400000000000002,77,83,0
4,0,3,0,6,0,1,6.1,54.27,0.0,9,17,0
4,1,6,0,2,1,1,8.919999999999998,62.31,16.42,117,118,0
2,0,23,0,3,1,3,7.040000000000001,60.300000000000004,0.0,24,26,0
1,1,0,0,5,1,1,12.68,51.59,25.369999999999997,49,57,0
3,0,4,0,5,1,1,21.14,35.510000000000005,13.43,5,5,0
1,0,15,0,5,1,1,9.86,36.18,35.82,191,203,0
3,0,21,0,0,0,1,25.839999999999996,56.28,10.45,100,136,0
3,1,16,0,2,1,1,24.9,18.76,13.43,437,536,1
2,1,0,0,6,0,1,9.86,54.94,19.400000000000002,80,92,0
1,0,1,0,5,1,2,-0.47999999999999954,39.53,0.0,7,7,0
3,0,7,0,0,0,1,23.96,55.61,29.849999999999998,19,31,1
1,0,14,0,0,0,1,5.160000000000002,40.87,8.959999999999999,104,122,0
3,0,16,0,0,0,1,29.6,39.53,22.39,141,337,1
3,0,6,0,6,0,1,22.080000000000002,48.91,8.959999999999999,19,22,0
2,0,10,0,4,1,1,15.5,26.130000000000003,28.360000000000003,98,128,1
3,0,8,0,0,0,3,21.14,55.61,41.79,6,8,1
2,0,18,0,3,1,1,21.14,33.5,29.849999999999998,234,274,1
1,0,19,1,1,0,1,6.1,43.550000000000004,8.959999999999999,49,65,1
2,1,21,0,4,1,1,19.259999999999998,26.8,10.45,254,299,0
3,1,22,0,4,1,2,23.96,40.87,10.45,177,198,0
4,0,14,0,0,0,1,13.620000000000001,36.85,19.400000000000002,219,320,0
3,0,6,0,1,1,1,15.5,51.59,22.39,107,113,0
1,1,19,0,3,1,2,10.8,58.29,10.45,102,102,1
3,0,13,0,2,1,1,26.78,34.17,28.360000000000003,136,184,0
3,0,2,0,5,1,1,23.020000000000003,46.23,0.0,14,19,0
4,1,7,0,5,1,2,16.44,58.96,10.45,408,421,1
2,1,5,0,6,0,1,8.919999999999998,44.22,10.45,5,7,0
1,0,21,0,6,0,1,7.040000000000001,17.42,55.22,29,33,0
2,0,9,0,1,1,1,24.9,38.86,16.42,162,188,1
2,1,12,0,6,0,1,29.6,19.43,25.369999999999997,335,531,0
2,0,21,0,1,1,1,21.14,46.23,25.369999999999997,149,190,0
4,1,10,0,6,0,2,4.220000000000001,29.48,29.849999999999998,96,142,1
3,0,0,0,3,1,1,23.020000000000003,46.23,8.959999999999999,16,24,0
3,0,11,0,2,1,1,24.9,22.78,10.45,124,186,0
1,0,4,0,6,0,1,3.2799999999999994,50.25,0.0,1,1,0
3,1,21,0,5,1,2,32.42,35.510000000000005,19.400000000000002,195,236,0
4,1,20,0,0,0,3,15.5,48.239999999999995,13.43,163,194,1
1,1,18,0,3,1,1,18.320000000000004,30.82,16.42,514,526,1
2,1,0,0,5,1,1,10.8,24.79,25.369999999999997,41,55,0
2,0,22,0,3,1,1,9.86,41.54,22.39,80,89,0
3,0,19,1,1,0,3,23.020000000000003,62.98,10.45,123,175,1
2,0,19,0,3,1,1,24.9,40.87,13.43,332,405,1
1,1,15,0,3,1,1,17.380000000000003,24.79,44.78,165,209,0
3,0,11,0,6,0,1,31.479999999999997,24.119999999999997,19.400000000000002,206,317,0
3,1,12,0,1,1,2,23.020000000000003,40.87,10.45,216,282,0
3,0,20,0,3,1,1,23.020000000000003,38.19,13.43,259,289,1
2,1,21,0,3,1,2,11.739999999999998,54.94,8.959999999999999,165,189,0
1,0,21,0,5,1,1,1.4000000000000004,39.53,13.43,46,47,0
2,0,17,0,4,1,1,18.320000000000004,52.260000000000005,16.42,487,547,1
2,0,15,0,5,1,2,20.2,37.52,19.400000000000002,168,242,0
3,1,0,0,3,1,1,27.72,44.22,16.42,45,53,0
3,1,1,0,4,1,1,26.78,34.17,28.360000000000003,24,30,0
4,0,9,0,2,1,2,8.919999999999998,44.22,0.0,245,259,1
1,0,7,0,6,0,3,9.86,50.92,0.0,13,19,1
1,1,9,0,0,0,1,0.4599999999999991,28.81,13.43,98,111,1
1,0,8,0,5,1,1,-2.3600000000000003,45.56,0.0,156,158,1
1,0,16,0,4,1,3,11.739999999999998,0.0,25.369999999999997,20,21,1
4,0,22,0,3,1,3,17.380000000000003,62.98,8.959999999999999,40,43,0
2,0,20,0,0,0,3,11.739999999999998,27.47,22.39,55,79,1
2,1,12,0,2,1,1,24.9,43.550000000000004,8.959999999999999,222,292,0
4,1,1,0,5,1,2,16.44,58.96,8.959999999999999,32,36,0
4,1,13,0,0,0,1,10.8,41.54,32.84,334,447,0
1,1,18,0,3,1,3,10.8,58.29,0.0,181,192,1
4,1,11,0,3,1,2,7.040000000000001,34.17,35.82,132,147,0
3,1,20,0,0,0,1,24.9,49.58,16.42,254,378,1
4,0,17,0,3,1,1,13.620000000000001,42.21,10.45,458,485,1
2,0,17,0,6,0,2,9.86,54.94,8.959999999999999,129,257,1
4,0,8,0,4,1,3,14.559999999999999,58.96,19.400000000000002,304,316,1
4,1,21,0,3,1,2,7.040000000000001,32.83,29.849999999999998,121,126,0
4,1,3,0,6,0,2,7.98,32.83,25.369999999999997,22,28,0
2,0,5,0,0,0,1,15.5,62.98,8.959999999999999,7,12,0
4,1,0,0,4,1,1,7.040000000000001,40.87,13.43,40,42,0
1,0,9,0,2,1,3,7.040000000000001,44.22,10.45,85,104,1
4,1,5,0,6,0,1,4.220000000000001,27.47,32.84,2,3,0
1,0,22,0,1,1,1,-1.419999999999999,39.53,16.42,22,24,0
4,0,12,0,2,1,2,12.68,36.18,13.43,159,175,0
3,1,19,1,3,0,1,32.42,31.49,22.39,255,432,1
1,0,2,0,4,1,1,0.4599999999999991,28.81,25.369999999999997,2,2,0
2,0,4,0,2,1,1,16.44,58.96,22.39,1,4,0
1,1,23,1,1,0,1,6.1,26.130000000000003,0.0,26,26,0
4,0,1,0,3,1,1,4.220000000000001,50.25,0.0,8,8,0
2,1,5,0,6,0,1,20.2,37.52,10.45,15,19,0
1,1,1,0,2,1,1,1.4000000000000004,29.48,25.369999999999997,6,6,0
2,1,15,0,2,1,1,15.5,15.41,41.79,176,236,0
3,0,5,0,3,1,1,17.380000000000003,55.61,8.959999999999999,25,27,0
1,1,7,0,2,1,1,2.34,42.88,0.0,273,279,1
3,0,21,0,5,1,1,23.020000000000003,59.63,0.0,154,203,0
4,0,6,0,1,1,2,8.919999999999998,47.57,0.0,91,94,0
1,0,21,0,4,1,1,0.4599999999999991,36.85,10.45,53,54,0
1,1,14,0,3,1,2,6.1,37.52,16.42,100,108,0
1,1,9,0,1,1,2,3.2799999999999994,43.550000000000004,10.45,68,85,1
4,0,0,0,6,0,2,4.220000000000001,54.27,10.45,66,77,0
1,1,14,0,0,0,1,1.4000000000000004,21.44,35.82,163,188,0
3,1,23,0,2,1,1,28.660000000000004,39.53,19.400000000000002,139,161,0
3,0,23,0,2,1,1,18.320000000000004,62.98,0.0,70,81,0
2,1,6,0,0,0,1,15.5,42.21,13.43,11,16,0
1,0,0,0,2,1,1,-0.47999999999999954,36.85,10.45,5,5,0
3,0,13,0,2,1,1,27.72,32.16,29.849999999999998,147,192,0
4,0,13,0,4,1,1,6.1,32.83,35.82,115,124,0
3,0,6,0,2,1,1,17.380000000000003,48.91,10.45,115,119,0
4,1,1,0,1,1,1,1.4000000000000004,46.23,0.0,9,10,0
3,1,10,0,5,1,2,27.72,32.16,0.0,184,262,1
1,0,15,0,2,1,2,9.86,28.81,28.360000000000003,66,90,0
2,1,22,0,2,1,1,23.020000000000003,62.98,10.45,188,207,0
3,1,13,0,1,1,1,24.9,38.86,13.43,194,291,0
3,0,23,0,6,0,2,21.14,58.96,0.0,107,139,0
2,0,9,0,6,0,2,9.86,62.98,29.849999999999998,55,68,1
4,0,13,0,2,1,3,11.739999999999998,51.59,28.360000000000003,22,22,0
4,1,20,0,5,1,1,11.739999999999998,31.49,13.43,280,308,1
3,1,14,0,4,1,1,32.42,27.47,13.43,171,225,0
1,1,6,0,1,1,1,13.620000000000001,58.96,13.43,118,120,0
4,1,5,0,1,1,2,8.919999999999998,44.22,22.39,38,39,0
2,0,0,0,0,0,2,9.86,58.29,8.959999999999999,48,53,0
2,0,10,0,4,1,1,32.42,33.5,28.360000000000003,74,94,1
1,1,20,0,2,1,1,13.620000000000001,42.21,35.82,169,180,1
3,1,6,0,4,1,2,24.9,56.28,8.959999999999999,189,200,0
1,1,13,0,5,1,1,4.220000000000001,22.11,52.239999999999995,140,154,0
4,1,1,0,3,1,1,5.160000000000002,40.87,22.39,18,21,0
4,1,11,0,2,1,1,20.2,30.82,29.849999999999998,155,218,0
2,1,16,0,2,1,1,20.2,28.81,19.400000000000002,382,473,1
4,0,11,0,6,0,1,19.259999999999998,37.52,0.0,221,397,0
1,1,23,0,5,1,1,9.86,24.79,68.66,76,86,0
3,0,13,0,6,0,2,29.6,39.53,32.84,265,441,0
2,1,5,0,6,0,1,15.5,48.239999999999995,19.400000000000002,11,12,0
1,0,18,0,3,1,2,7.98,50.92,25.369999999999997,176,188,1
1,0,5,0,4,1,1,-0.47999999999999954,33.5,29.849999999999998,2,2,0
3,1,2,0,4,1,1,23.020000000000003,46.23,25.369999999999997,16,21,0
3,1,2,1,3,0,1,23.020000000000003,55.61,13.43,66,93,0
4,0,16,0,0,0,1,16.44,36.85,19.400000000000002,217,405,1
4,0,18,0,6,0,1,17.380000000000003,26.130000000000003,19.400000000000002,251,372,1
2,0,12,0,2,1,1,32.42,31.49,13.43,125,162,0
4,1,20,0,4,1,2,22.080000000000002,46.23,22.39,412,457,1
1,0,16,0,5,1,2,6.1,28.14,22.39,91,99,1
1,0,12,0,2,1,1,3.2799999999999994,25.46,49.25,63,65,0
1,0,20,1,1,0,1,6.1,37.52,8.959999999999999,42,56,1
3,0,14,0,2,1,1,32.42,29.48,28.360000000000003,95,148,0
3,1,7,0,2,1,2,23.020000000000003,55.61,8.959999999999999,178,179,1
1,0,0,0,0,0,1,-0.47999999999999954,53.6,10.45,33,33,0
4,1,6,0,6,0,1,6.1,40.87,19.400000000000002,23,28,0
1,1,20,0,5,1,1,12.68,41.54,41.79,159,167,1
2,0,9,0,3,1,3,18.320000000000004,55.61,25.369999999999997,176,202,1
4,0,8,0,6,0,1,5.160000000000002,37.52,32.84,80,84,1
3,0,18,0,2,1,1,29.6,36.85,19.400000000000002,488,585,1
1,1,8,0,3,1,1,6.1,34.84,41.79,474,489,1
4,1,6,0,1,1,2,8.919999999999998,62.31,13.43,107,108,0
4,1,19,0,1,1,1,16.44,26.130000000000003,13.43,534,590,1
4,0,3,0,5,1,1,8.919999999999998,47.57,13.43,7,7,0
2,0,22,0,1,1,1,21.14,30.82,22.39,114,134,0
2,1,15,0,0,0,1,28.660000000000004,34.84,28.360000000000003,245,535,0
3,1,23,0,1,1,2,20.2,55.61,0.0,92,102,0
3,1,4,0,5,1,1,26.78,44.22,22.39,4,6,0
4,0,8,1,1,0,1,16.44,55.61,0.0,227,254,1
2,1,19,0,6,0,1,22.080000000000002,24.119999999999997,16.42,369,554,1
4,1,3,0,3,1,1,15.5,51.59,8.959999999999999,4,4,0
2,0,19,0,0,0,1,23.020000000000003,40.87,19.400000000000002,193,300,1
1,0,15,0,0,0,1,4.220000000000001,25.46,25.369999999999997,78,113,0
2,0,1,0,4,1,1,26.78,52.93,10.45,13,16,0
4,0,6,0,1,1,2,11.739999999999998,67.0,0.0,76,76,0
3,0,20,0,3,1,1,29.6,50.25,22.39,264,309,1
3,1,23,0,3,1,1,25.839999999999996,46.9,13.43,120,136,0
2,0,10,0,6,0,1,18.320000000000004,32.83,29.849999999999998,208,298,1
1,0,16,0,5,1,1,-0.47999999999999954,17.42,35.82,97,97,1
1,0,22,0,0,0,1,6.1,37.52,32.84,29,37,0
4,1,13,0,5,1,2,19.259999999999998,45.56,13.43,260,337,0
4,1,4,0,6,0,2,3.2799999999999994,58.29,10.45,5,6,0
2,1,10,0,4,1,1,15.5,34.17,41.79,112,154,1
1,0,15,1,1,0,2,6.1,46.9,44.78,76,87,0
4,1,5,0,5,1,2,17.380000000000003,58.96,0.0,35,36,0
3,0,4,0,5,1,1,10.8,47.57,28.360000000000003,3,4,0
4,1,4,0,3,1,2,13.620000000000001,58.96,10.45,6,6,0
2,1,9,0,1,1,1,13.620000000000001,31.49,28.360000000000003,245,282,1
2,0,2,0,3,1,2,18.320000000000004,62.98,0.0,8,8,0
1,1,21,0,0,0,1,-1.419999999999999,28.81,29.849999999999998,36,36,0
1,0,1,0,5,1,2,0.4599999999999991,42.88,19.400000000000002,4,4,0
2,1,9,0,5,1,1,21.14,43.550000000000004,16.42,308,366,1
4,0,9,1,1,0,1,17.380000000000003,51.59,0.0,161,219,1
1,0,14,0,6,0,1,13.620000000000001,34.17,32.84,185,300,0
1,0,10,0,0,0,1,6.1,34.84,25.369999999999997,74,89,1
4,0,11,0,1,1,2,10.8,47.57,22.39,100,126,0
4,0,18,0,0,0,1,11.739999999999998,47.57,10.45,146,185,1
2,0,16,0,0,0,2,13.620000000000001,20.77,19.400000000000002,156,303,1
1,0,14,0,0,0,1,10.8,20.099999999999998,0.0,134,279,0
4,0,15,0,3,1,2,11.739999999999998,36.18,44.78,194,207,0
3,0,13,0,4,1,1,27.72,22.11,32.84,138,177,0
3,0,4,0,2,1,1,24.9,49.58,0.0,6,7,0
4,0,0,0,1,1,1,1.4000000000000004,46.23,8.959999999999999,16,20,0
2,0,0,0,0,0,2,16.44,67.0,0.0,34,39,0
3,0,11,0,2,1,1,26.78,34.17,22.39,110,150,0
3,0,1,0,6,0,1,23.020000000000003,36.18,0.0,58,78,0
4,1,23,0,6,0,2,7.040000000000001,54.27,0.0,116,126,0
2,0,15,0,5,1,2,16.44,58.96,16.42,142,198,0
4,1,11,0,4,1,2,7.98,38.19,22.39,168,190,0
1,1,8,0,1,1,1,-1.419999999999999,46.23,13.43,187,196,1
3,1,4,0,1,1,3,23.020000000000003,59.63,38.81,1,2,0
3,0,19,0,4,1,1,26.78,23.45,19.400000000000002,323,371,1
3,1,13,0,5,1,1,33.36,18.09,32.84,271,368,0
1,0,5,0,3,1,2,3.2799999999999994,54.27,13.43,7,8,0
1,1,5,0,5,1,2,5.160000000000002,62.31,16.42,16,16,0
2,0,21,0,1,1,2,20.2,48.91,10.45,178,232,0
4,0,6,0,5,1,2,12.68,22.11,29.849999999999998,80,82,0
4,1,22,0,0,0,1,3.2799999999999994,40.199999999999996,0.0,59,62,0
1,1,9,0,3,1,1,7.040000000000001,46.9,8.959999999999999,241,252,1
3,1,7,0,1,1,1,24.9,56.28,13.43,404,421,1
1,1,16,1,1,0,1,8.919999999999998,19.43,10.45,216,280,1
1,0,8,0,0,0,1,4.220000000000001,58.29,0.0,26,35,1
4,0,0,0,6,0,1,19.259999999999998,67.0,8.959999999999999,86,93,0
3,0,1,0,1,1,1,23.96,52.93,8.959999999999999,13,21,0
3,1,5,0,3,1,1,20.2,52.260000000000005,0.0,38,40,0
2,1,0,0,6,0,1,19.259999999999998,37.52,13.43,112,137,0
1,1,5,0,6,0,1,3.2799999999999994,50.25,8.959999999999999,10,10,0
1,1,4,0,0,0,1,1.4000000000000004,31.49,13.43,3,4,0
1,0,0,0,1,1,3,1.4000000000000004,67.0,32.84,4,4,0
1,0,5,0,6,0,1,2.34,46.23,19.400000000000002,2,2,0
3,0,1,0,5,1,1,22.080000000000002,52.260000000000005,8.959999999999999,16,19,0
4,0,3,0,4,1,3,13.620000000000001,62.98,0.0,3,4,0
4,1,10,0,4,1,2,24.9,34.17,28.360000000000003,168,208,1
2,0,11,0,1,1,1,26.78,28.14,13.43,72,111,0
3,1,6,0,6,0,2,22.080000000000002,52.260000000000005,8.959999999999999,29,35,0
1,1,8,0,4,1,2,1.4000000000000004,50.25,0.0,377,388,1
3,0,23,0,0,0,2,27.72,46.9,8.959999999999999,37,50,0
1,1,18,0,1,1,1,7.98,15.41,16.42,399,410,1
3,0,4,0,2,1,1,16.44,51.59,16.42,6,6,0
1,0,13,0,2,1,2,1.4000000000000004,57.62,22.39,22,22,0
3,1,6,0,5,1,1,23.020000000000003,55.61,22.39,158,163,0
2,0,8,0,2,1,2,15.5,45.56,13.43,331,351,1
4,1,22,0,0,0,2,12.68,51.59,19.400000000000002,85,96,0
2,1,21,0,2,1,1,8.919999999999998,24.79,16.42,200,221,0
2,0,8,0,2,1,2,15.5,34.17,10.45,397,425,1
2,1,12,0,0,0,1,23.96,24.119999999999997,32.84,390,637,0
1,0,12,0,3,1,2,3.2799999999999994,62.31,22.39,61,64,0
1,0,23,0,4,1,1,-2.3600000000000003,33.5,19.400000000000002,14,15,0
4,1,2,0,1,1,2,13.620000000000001,42.21,13.43,8,8,0
1,1,8,0,2,1,1,13.620000000000001,54.94,28.360000000000003,571,593,1
4,0,0,0,1,1,1,7.98,58.29,0.0,14,15,0
3,0,7,0,2,1,1,23.96,55.61,19.400000000000002,320,347,1
1,1,0,0,4,1,3,4.220000000000001,58.29,29.849999999999998,3,3,0
4,1,0,1,1,0,1,11.739999999999998,47.57,10.45,43,49,0
3,1,19,0,3,1,1,26.78,32.16,22.39,560,633,1
3,0,20,0,4,1,1,24.9,28.14,22.39,267,348,1
4,1,21,0,6,0,2,7.040000000000001,38.19,10.45,124,139,0
4,0,15,0,2,1,1,19.259999999999998,30.82,10.45,155,188,0
2,1,22,0,6,0,3,12.68,67.0,25.369999999999997,71,83,0
2,0,13,0,2,1,2,17.380000000000003,45.56,22.39,103,129,0
4,0,9,1,5,0,1,7.040000000000001,30.150000000000002,44.78,186,201,1
3,1,21,0,4,1,1,22.080000000000002,59.63,16.42,240,272,0
1,1,7,0,1,1,1,2.34,29.48,28.360000000000003,221,225,1
4,0,21,0,6,0,1,10.8,50.92,0.0,120,157,0
1,0,14,0,3,1,1,7.040000000000001,19.43,10.45,61,78,0
4,0,15,0,3,1,2,16.44,51.59,0.0,59,70,0
4,1,1,0,2,1,2,7.040000000000001,46.9,13.43,6,6,0
3,1,23,0,5,1,1,23.020000000000003,59.63,25.369999999999997,220,248,0
1,1,20,0,4,1,2,10.8,54.94,13.43,216,224,1
3,1,9,0,2,1,1,19.259999999999998,30.82,41.79,298,328,1
1,1,11,0,2,1,1,7.98,24.119999999999997,25.369999999999997,155,163,0
2,1,20,0,1,1,2,21.14,48.91,13.43,317,362,1
3,0,1,0,5,1,3,22.080000000000002,59.63,0.0,19,20,0
4,1,16,0,2,1,2,9.86,33.5,22.39,334,358,1
3,1,3,0,4,1,1,23.020000000000003,33.5,8.959999999999999,6,7,0
1,1,22,0,1,1,2,1.4000000000000004,61.64,10.45,54,62,0
4,0,8,0,3,1,1,7.040000000000001,58.29,0.0,452,472,1
3,0,9,0,1,1,1,22.080000000000002,46.23,0.0,155,176,1
1,1,23,0,0,0,1,4.220000000000001,37.52,25.369999999999997,30,30,0
2,0,21,0,5,1,1,27.72,44.22,13.43,163,218,0
3,0,22,0,5,1,1,24.9,28.14,0.0,173,222,0
4,1,18,0,4,1,2,7.98,47.57,19.400000000000002,359,381,1
1,1,22,0,1,1,1,4.220000000000001,37.52,10.45,99,102,0
1,0,5,0,6,0,3,1.4000000000000004,67.0,8.959999999999999,9,9,0
2,1,3,0,1,1,1,12.68,20.099999999999998,16.42,3,3,0
1,1,19,0,2,1,1,22.080000000000002,31.49,22.39,429,479,1
4,1,9,0,5,1,2,21.14,55.61,10.45,399,426,1
4,0,22,0,1,1,2,16.44,55.61,10.45,102,109,0
4,1,16,0,3,1,2,11.739999999999998,36.18,22.39,373,424,1
2,1,2,0,3,1,2,20.2,55.61,16.42,10,12,0
2,0,23,0,4,1,1,13.620000000000001,27.47,19.400000000000002,99,115,0
3,0,16,0,6,0,1,27.72,30.150000000000002,28.360000000000003,242,425,1
1,0,4,0,1,1,1,7.040000000000001,35.510000000000005,28.360000000000003,2,2,0
3,1,0,0,4,1,1,23.020000000000003,43.550000000000004,19.400000000000002,65,92,0
1,0,17,0,5,1,2,1.4000000000000004,24.79,0.0,178,187,1
4,0,14,0,4,1,1,16.44,34.84,16.42,120,152,0
4,0,1,0,5,1,2,20.2,67.0,0.0,29,31,0
3,1,16,0,5,1,2,25.839999999999996,34.17,0.0,454,563,1
4,0,8,0,3,1,3,12.68,67.0,0.0,80,86,1
4,1,0,0,0,0,2,8.919999999999998,41.54,0.0,102,110,0
3,0,1,0,2,1,1,19.259999999999998,32.83,19.400000000000002,13,19,0
2,1,9,0,4,1,1,21.14,48.91,16.42,267,301,1
4,0,9,0,1,1,2,14.559999999999999,44.89,32.84,204,233,1
1,1,20,0,4,1,2,11.739999999999998,47.57,19.400000000000002,229,240,1
1,0,19,0,5,1,1,-0.47999999999999954,36.85,8.959999999999999,92,95,1
2,1,10,0,2,1,1,21.14,52.260000000000005,25.369999999999997,144,174,1
2,0,11,0,5,1,2,16.44,55.61,16.42,90,146,0
2,1,14,0,3,1,1,25.839999999999996,28.14,13.43,208,252,0
1,0,1,0,4,1,3,7.98,0.0,25.369999999999997,2,2,0
4,1,23,0,5,1,1,19.259999999999998,52.260000000000005,22.39,148,171,0
4,1,0,0,6,0,1,4.220000000000001,54.27,0.0,99,108,0
1,0,17,0,6,0,1,-2.3600000000000003,18.76,0.0,59,67,1
2,0,15,0,1,1,1,26.78,32.16,52.239999999999995,85,141,0
1,0,13,0,4,1,1,0.4599999999999991,19.43,29.849999999999998,59,62,0
1,1,7,0,2,1,3,16.44,62.98,22.39,167,170,1
1,1,14,0,5,1,1,13.620000000000001,24.119999999999997,19.400000000000002,152,178,0
1,0,14,0,5,1,2,1.4000000000000004,26.8,25.369999999999997,43,50,0
1,1,3,0,3,1,1,6.1,37.52,35.82,2,3,0
2,1,17,0,5,1,3,24.9,46.9,25.369999999999997,202,227,1
2,1,10,0,1,1,3,19.259999999999998,58.96,28.360000000000003,71,99,1
1,0,2,0,5,1,1,10.8,41.54,19.400000000000002,9,14,0
2,0,23,0,1,1,1,15.5,45.56,8.959999999999999,45,61,0
1,1,20,0,6,0,1,10.8,23.45,38.81,115,120,1
2,1,6,0,6,0,2,8.919999999999998,58.29,16.42,16,23,0
4,0,17,0,6,0,1,13.620000000000001,36.85,13.43,217,360,1
4,1,21,0,2,1,1,6.1,32.83,35.82,178,187,0
2,0,1,0,4,1,1,7.98,47.57,19.400000000000002,6,10,0
2,0,22,0,3,1,1,27.72,50.25,16.42,139,176,0
4,0,15,0,6,0,3,2.34,62.31,25.369999999999997,38,41,0
2,1,16,0,4,1,1,26.78,36.85,35.82,329,390,1
1,0,12,0,3,1,2,0.4599999999999991,26.8,22.39,57,61,0
3,0,21,0,6,0,1,25.839999999999996,46.9,22.39,144,225,0
2,0,7,0,3,1,1,17.380000000000003,58.96,19.400000000000002,260,274,1
2,1,1,0,1,1,3,7.98,58.29,35.82,1,2,0
3,0,21,0,0,0,1,29.6,42.21,13.43,111,153,0
3,0,22,0,2,1,1,26.78,49.58,0.0,120,156,0
1,0,19,0,6,0,2,7.040000000000001,26.130000000000003,25.369999999999997,60,74,1
3,0,6,0,0,0,1,20.2,42.88,0.0,13,20,0
2,1,20,0,3,1,1,32.42,26.130000000000003,22.39,326,407,1
2,0,18,0,2,1,1,20.2,46.23,29.849999999999998,426,480,1
3,0,8,0,2,1,1,27.72,38.86,22.39,382,417,1
2,0,12,0,4,1,2,13.620000000000001,36.85,0.0,114,153,0
2,0,6,0,0,0,1,5.160000000000002,43.550000000000004,19.400000000000002,23,33,0
4,0,9,0,2,1,2,16.44,51.59,8.959999999999999,198,227,1
2,1,16,1,1,0,1,30.54,37.52,32.84,278,501,1
1,1,20,0,6,0,2,6.1,37.52,55.22,64,66,1
1,1,14,0,2,1,1,22.080000000000002,35.510000000000005,32.84,160,212,0
